"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"1668","Beyoncé",0.207,0.552,0.348,-10.676,0.0284,0.128,0.326,78.036,"Disappear","I AM...SASHA FIERCE",2008
"1669","Beyoncé",0.159,0.336,0.423,-7.203,0.0353,0.511,0.273,82.103,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1670","Beyoncé",0.201,0.349,0.402,-9.57,0.0276,0.786,0.114,104.953,"Ave Maria","I AM...SASHA FIERCE",2008
"1671","Beyoncé",0.272,0.306,0.15,-14.558,0.0355,0.719,0.105,130.483,"Satellites","I AM...SASHA FIERCE",2008
"1672","Beyoncé",0.148,0.551,0.467,-10.365,0.0332,0.673,0.0762,116.97,"Save The Hero","I AM...SASHA FIERCE",2008
"1673","Beyoncé",0.268,0.426,0.585,-5.293,0.294,0.0384,0.188,193.524,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1674","Beyoncé",0.554,0.605,0.763,-5.949,0.0781,0.13,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1675","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1676","Beyoncé",0.788,0.693,0.825,-5.986,0.111,0.0896,0.0618,121.953,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1677","Beyoncé",0.606,0.452,0.764,-8.953,0.175,0.00235,0.369,86.191,"Video Phone","I AM...SASHA FIERCE",2008
"1678","Beyoncé",0.741,0.693,0.73,-4.571,0.086,0.0462,0.0582,136.886,"Why Don't You Love Me","I AM...SASHA FIERCE",2008
"1679","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1680","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"1681","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1682","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1683","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.114,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1684","Beyoncé",0.279,0.204,0.15,-14.558,0.0349,0.719,0.105,64.639,"Satellites","I AM...SASHA FIERCE",2008
"1685","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1686","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1687","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1688","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1689","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.369,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1690","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1691","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"1692","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1693","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1694","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.12,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1695","Beyoncé",0.103,0.572,0.429,-8.974,0.0271,0.192,0.263,95.068,"Smash Into You","I AM...SASHA FIERCE",2008
"1696","Beyoncé",0.282,0.384,0.153,-14.55,0.0324,0.729,0.116,109.859,"Satellites","I AM...SASHA FIERCE",2008
"1697","Beyoncé",0.102,0.549,0.628,-7.45,0.0309,0.00908,0.128,115.036,"That's Why You're Beautiful","I AM...SASHA FIERCE",2008
"1698","Beyoncé",0.148,0.551,0.467,-10.364,0.0332,0.673,0.0762,116.966,"Save The Hero","I AM...SASHA FIERCE",2008
"1699","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1700","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1701","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1702","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1703","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.383,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1704","Beyoncé",0.416,0.33,0.769,-5.755,0.17,0.206,0.143,97.515,"Hello","I AM...SASHA FIERCE",2008
"1705","Beyoncé",0.489,0.623,0.389,-7.816,0.241,0.155,0.163,79.454,"Ego","I AM...SASHA FIERCE",2008
"1706","Beyoncé",0.205,0.534,0.575,-6.706,0.0519,0.0546,0.131,86.961,"Scared of Lonely","I AM...SASHA FIERCE",2008
"1707","Beyoncé",0.741,0.693,0.73,-4.571,0.0856,0.0463,0.0582,136.882,"Why Don't You Love Me","I AM...SASHA FIERCE",2008
"1708","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1709","Beyoncé",0.469,0.51,0.72,-5.908,0.0602,0.272,0.0511,79.983,"Halo","I AM...SASHA FIERCE",2008
"1710","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1711","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.274,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1712","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.108,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1713","Beyoncé",0.103,0.572,0.429,-8.974,0.027,0.192,0.257,95,"Smash Into You","I AM...SASHA FIERCE",2008
"1714","Beyoncé",0.282,0.384,0.153,-14.55,0.0324,0.729,0.137,109.859,"Satellites","I AM...SASHA FIERCE",2008
"1715","Beyoncé",0.102,0.549,0.628,-7.45,0.0309,0.00908,0.114,115.036,"That's Why You're Beautiful","I AM...SASHA FIERCE",2008
"1716","Beyoncé",0.148,0.551,0.467,-10.364,0.0332,0.673,0.075,116.966,"Save The Hero","I AM...SASHA FIERCE",2008
"1717","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1718","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0855,135.771,"Radio","I AM...SASHA FIERCE",2008
"1719","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0568,146.092,"Diva","I AM...SASHA FIERCE",2008
"1720","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0614,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1721","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.468,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1722","Beyoncé",0.416,0.33,0.769,-5.755,0.17,0.206,0.138,97.515,"Hello","I AM...SASHA FIERCE",2008
"1723","Beyoncé",0.489,0.623,0.389,-7.816,0.241,0.155,0.153,79.454,"Ego","I AM...SASHA FIERCE",2008
"1724","Beyoncé",0.205,0.534,0.575,-6.706,0.0519,0.0546,0.131,86.961,"Scared of Lonely","I AM...SASHA FIERCE",2008
"1725","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1726","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"1727","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1728","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1729","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.12,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1730","Beyoncé",0.103,0.572,0.429,-8.974,0.0271,0.192,0.263,95.068,"Smash Into You","I AM...SASHA FIERCE",2008
"1731","Beyoncé",0.282,0.384,0.153,-14.55,0.0324,0.729,0.116,109.859,"Satellites","I AM...SASHA FIERCE",2008
"1732","Beyoncé",0.102,0.549,0.628,-7.45,0.0309,0.00908,0.128,115.036,"That's Why You're Beautiful","I AM...SASHA FIERCE",2008
"1733","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1734","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1735","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1736","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1737","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.383,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1738","Beyoncé",0.416,0.33,0.769,-5.755,0.17,0.206,0.143,97.515,"Hello","I AM...SASHA FIERCE",2008
"1739","Beyoncé",0.489,0.623,0.389,-7.816,0.241,0.155,0.163,79.454,"Ego","I AM...SASHA FIERCE",2008
"1740","Beyoncé",0.205,0.534,0.575,-6.706,0.0519,0.0546,0.131,86.961,"Scared of Lonely","I AM...SASHA FIERCE",2008
"1741","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1742","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"1743","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1744","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1745","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.114,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1746","Beyoncé",0.279,0.204,0.15,-14.558,0.0349,0.719,0.105,64.639,"Satellites","I AM...SASHA FIERCE",2008
"1747","Beyoncé",0.148,0.551,0.467,-10.364,0.0332,0.673,0.0762,116.966,"Save The Hero","I AM...SASHA FIERCE",2008
"1748","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1749","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1750","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1751","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1752","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.369,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1753","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"1754","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"1755","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"1756","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"1757","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.114,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"1758","Beyoncé",0.279,0.204,0.15,-14.558,0.0349,0.719,0.11,64.639,"Satellites","I AM...SASHA FIERCE",2008
"1759","Beyoncé",0.149,0.545,0.467,-10.351,0.0339,0.663,0.0757,117.035,"Save The Hero","I AM...SASHA FIERCE",2008
"1760","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"1761","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"1762","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"1763","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"1764","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.383,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"1765","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.192,193.438,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE - Platinum Edition",2008
"1766","Beyoncé",0.855,0.869,0.546,-6.755,0.327,0.0512,0.0541,146.118,"Diva","I AM...SASHA FIERCE - Platinum Edition",2008
"1767","Beyoncé",0.526,0.474,0.391,-7.781,0.263,0.145,0.201,78.798,"Ego","I AM...SASHA FIERCE - Platinum Edition",2008
"1768","Beyoncé",0.471,0.422,0.712,-5.907,0.1,0.273,0.051,78.454,"Halo","I AM...SASHA FIERCE - Platinum Edition",2008
"1769","Beyoncé",0.487,0.63,0.504,-6.152,0.0334,0.0953,0.308,89.946,"If I Were a Boy","I AM...SASHA FIERCE - Platinum Edition",2008
"1770","Beyoncé",0.11,0.57,0.423,-8.995,0.0267,0.206,0.293,95.026,"Smash Into You","I AM...SASHA FIERCE - Platinum Edition",2008
"1771","Beyoncé",0.765,0.693,0.822,-6.01,0.102,0.0995,0.061,121.969,"Sweet Dreams","I AM...SASHA FIERCE - Platinum Edition",2008
"1772","Beyoncé",0.144,0.453,0.425,-7.198,0.0325,0.495,0.254,83.413,"Broken-Hearted Girl","I AM...SASHA FIERCE - Platinum Edition",2008
"1773","Beyoncé",0.203,0.54,0.576,-6.679,0.0483,0.0577,0.114,86.959,"Scared of Lonely","I AM...SASHA FIERCE - Platinum Edition",2008
"1774","Beyoncé",0.109,0.548,0.604,-7.449,0.0308,0.00926,0.128,115.025,"That's Why You're Beautiful","I AM...SASHA FIERCE - Platinum Edition",2008
"1775","Beyoncé",0.435,0.331,0.793,-5.196,0.148,0.197,0.164,97.526,"Hello","I AM...SASHA FIERCE - Platinum Edition",2008
"1776","Beyoncé",0.545,0.614,0.754,-5.953,0.0717,0.123,0.0906,135.734,"Radio","I AM...SASHA FIERCE - Platinum Edition",2008
"1777","Beyoncé",0.566,0.596,0.767,-8.96,0.146,0.00255,0.437,155.881,"Video Phone","I AM...SASHA FIERCE - Platinum Edition",2008
"1778","Beyoncé",0.326,0.711,0.439,-5.156,0.138,0.114,0.0573,78.074,"Ego (feat. Kanye West) - Remix","I AM...SASHA FIERCE - Platinum Edition",2008
"1779","Beyoncé",0.722,0.697,0.738,-4.583,0.0808,0.0453,0.0485,136.901,"Why Don't You Love Me","I AM...SASHA FIERCE - Platinum Edition",2008
"1780","Beyoncé",0.0717,0.565,0.442,-7.738,0.0309,0.428,0.109,135.99,"Honesty","I AM...SASHA FIERCE - Platinum Edition",2008
"1781","Beyoncé",0.161,0.55,0.472,-9.829,0.0334,0.632,0.0788,116.966,"Save The Hero","I AM...SASHA FIERCE - Platinum Edition",2008
"1782","Beyoncé",0.249,0.403,0.161,-14.466,0.0321,0.713,0.109,109.888,"Satellites","I AM...SASHA FIERCE - Platinum Edition",2008
"1783","Beyoncé",0.226,0.489,0.332,-10.689,0.0277,0.108,0.307,78.294,"Disappear","I AM...SASHA FIERCE - Platinum Edition",2008
"1784","Beyoncé",0.192,0.264,0.414,-9.563,0.0299,0.783,0.122,76.38,"Ave Maria","I AM...SASHA FIERCE - Platinum Edition",2008
"1785","Beyoncé",0.672,0.747,0.365,-7.572,0.0739,0.00182,0.0597,127.998,"Ego - Slang ""Big Ego"" Club Remix","I AM...SASHA FIERCE - Platinum Edition",2008
"1786","Beyoncé",0.622,0.846,0.629,-7.355,0.0658,0.00327,0.0655,131.997,"Diva - Karmatronic Club Remix","I AM...SASHA FIERCE - Platinum Edition",2008
"1787","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.192,193.438,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE - Platinum Edition",2008
"1788","Beyoncé",0.855,0.869,0.546,-6.755,0.327,0.0512,0.0541,146.118,"Diva","I AM...SASHA FIERCE - Platinum Edition",2008
"1789","Beyoncé",0.526,0.474,0.391,-7.781,0.263,0.145,0.201,78.798,"Ego","I AM...SASHA FIERCE - Platinum Edition",2008
"1790","Beyoncé",0.471,0.422,0.712,-5.907,0.1,0.273,0.051,78.454,"Halo","I AM...SASHA FIERCE - Platinum Edition",2008
"1791","Beyoncé",0.487,0.63,0.504,-6.152,0.0334,0.0953,0.308,89.946,"If I Were a Boy","I AM...SASHA FIERCE - Platinum Edition",2008
"1792","Beyoncé",0.11,0.57,0.423,-8.995,0.0267,0.206,0.293,95.026,"Smash Into You","I AM...SASHA FIERCE - Platinum Edition",2008
"1793","Beyoncé",0.765,0.693,0.822,-6.01,0.102,0.0995,0.061,121.969,"Sweet Dreams","I AM...SASHA FIERCE - Platinum Edition",2008
"1794","Beyoncé",0.144,0.453,0.425,-7.198,0.0325,0.495,0.254,83.413,"Broken-Hearted Girl","I AM...SASHA FIERCE - Platinum Edition",2008
"1795","Beyoncé",0.203,0.54,0.576,-6.679,0.0483,0.0577,0.114,86.959,"Scared of Lonely","I AM...SASHA FIERCE - Platinum Edition",2008
"1796","Beyoncé",0.109,0.548,0.604,-7.449,0.0308,0.00926,0.128,115.025,"That's Why You're Beautiful","I AM...SASHA FIERCE - Platinum Edition",2008
"1797","Beyoncé",0.435,0.331,0.793,-5.196,0.148,0.197,0.164,97.526,"Hello","I AM...SASHA FIERCE - Platinum Edition",2008
"1798","Beyoncé",0.545,0.614,0.754,-5.953,0.0717,0.123,0.0906,135.734,"Radio","I AM...SASHA FIERCE - Platinum Edition",2008
"1799","Beyoncé",0.566,0.596,0.767,-8.96,0.146,0.00255,0.437,155.881,"Video Phone","I AM...SASHA FIERCE - Platinum Edition",2008
"1800","Beyoncé",0.326,0.711,0.439,-5.156,0.138,0.114,0.0573,78.074,"Ego (feat. Kanye West) - Remix","I AM...SASHA FIERCE - Platinum Edition",2008
"1801","Beyoncé",0.722,0.697,0.738,-4.583,0.0808,0.0453,0.0485,136.901,"Why Don't You Love Me","I AM...SASHA FIERCE - Platinum Edition",2008
"1802","Beyoncé",0.0717,0.565,0.442,-7.738,0.0309,0.428,0.109,135.99,"Honesty","I AM...SASHA FIERCE - Platinum Edition",2008
"1803","Beyoncé",0.161,0.55,0.472,-9.829,0.0334,0.632,0.0788,116.966,"Save The Hero","I AM...SASHA FIERCE - Platinum Edition",2008
"1804","Beyoncé",0.249,0.403,0.161,-14.466,0.0321,0.713,0.109,109.888,"Satellites","I AM...SASHA FIERCE - Platinum Edition",2008
"1805","Beyoncé",0.226,0.489,0.332,-10.689,0.0277,0.108,0.307,78.294,"Disappear","I AM...SASHA FIERCE - Platinum Edition",2008
"1806","Beyoncé",0.192,0.264,0.414,-9.563,0.0299,0.783,0.122,76.38,"Ave Maria","I AM...SASHA FIERCE - Platinum Edition",2008
"1807","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1808","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1809","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1810","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1811","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.12,104.957,"Ave Maria","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1812","Beyoncé",0.103,0.572,0.429,-8.974,0.0271,0.192,0.263,95.068,"Smash Into You","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1813","Beyoncé",0.282,0.384,0.153,-14.55,0.0324,0.729,0.116,109.859,"Satellites","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1814","Beyoncé",0.102,0.549,0.628,-7.45,0.0309,0.00908,0.122,115.036,"That's Why You're Beautiful","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1815","Beyoncé",0.272,0.427,0.592,-5.298,0.301,0.0447,0.199,193.351,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1816","Beyoncé",0.537,0.613,0.77,-5.941,0.0655,0.106,0.0934,135.743,"Radio","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1817","Beyoncé",0.875,0.878,0.542,-6.757,0.324,0.0489,0.0515,146.1,"Diva","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1818","Beyoncé",0.764,0.697,0.806,-6.014,0.105,0.104,0.0623,121.985,"Sweet Dreams","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1819","Beyoncé",0.602,0.602,0.758,-8.945,0.149,0.00281,0.38,155.9,"Video Phone","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1820","Beyoncé",0.39,0.369,0.773,-5.682,0.153,0.208,0.194,129.963,"Hello","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1821","Beyoncé",0.5,0.501,0.391,-7.723,0.232,0.164,0.228,89.598,"Ego","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1822","Beyoncé",0.215,0.538,0.584,-6.687,0.0479,0.0597,0.117,86.927,"Scared of Lonely","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1823","Beyoncé",0.686,0.771,0.674,-5.136,0.266,0.171,0.096,125.01,"Poison","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1824","Beyoncé",0.527,0.32,0.782,-7.37,0.374,0.00203,0.39,78.05,"Video Phone (feat. Lady Gaga)","I AM...SASHA FIERCE NEW DELUXE EDITION",2008
"1825","Beyoncé",0.161,0.29,0.979,-3.533,0.141,0.0179,0.767,99.289,"Crazy In Love Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1826","Beyoncé",0.165,0.178,0.955,-3.153,0.168,0.000855,0.877,98.84,"Freakum Dress - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1827","Beyoncé",0.441,0.368,0.939,-3.149,0.125,0.0934,0.358,106.376,"Green Light Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1828","Beyoncé",0.395,0.291,0.937,-4.057,0.192,0.179,0.915,94.828,"Baby Boy Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1829","Beyoncé",0.37,0.416,0.958,-3.423,0.101,0.0258,0.934,91.973,"Beautiful Liar - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1830","Beyoncé",0.489,0.497,0.935,-4.034,0.099,0.0551,0.939,99.993,"Naughty Girl Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1831","Beyoncé",0.437,0.218,0.892,-3.447,0.171,0.45,0.61,166.538,"Me, Myself And I - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1832","Beyoncé",0.115,0.176,0.863,-4.599,0.131,0.749,0.794,92.253,"Dangerously In Love Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1833","Beyoncé",0.258,0.207,0.774,-3.734,0.0449,0.731,0.253,152.751,"Flaws And All - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1834","Beyoncé",0.289,0.262,0.971,-3.827,0.383,0.108,0.949,140.767,"Destiny's Child Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1835","Beyoncé",0.381,0.356,0.753,-4.417,0.0436,0.0776,0.638,112.791,"Speechless - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1836","Beyoncé",0.0882,0.393,0.987,-2.97,0.323,0.227,0.934,85.372,"Ring The Alarm - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1837","Beyoncé",0.15,0.377,0.994,-2.764,0.274,0.0539,0.952,93.439,"Suga Mama - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1838","Beyoncé",0.468,0.41,0.93,-3.554,0.262,0.00654,0.288,84.715,"Upgrade U - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1839","Beyoncé",0.331,0.368,0.982,-4.754,0.249,0.049,0.332,92.841,"Bonnie And Clyde Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1840","Beyoncé",0.151,0.194,0.968,-5.367,0.554,0.61,0.946,166.201,"Check On It - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1841","Beyoncé",0.155,0.482,0.987,-3.324,0.246,0.0235,0.946,106.114,"Deja Vu - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1842","Beyoncé",0.203,0.57,0.972,-3.752,0.261,0.0332,0.924,96.462,"Get Me Bodied - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1843","Beyoncé",0.415,0.412,0.959,-3.333,0.17,0.00689,0.72,124.684,"Welcome To Hollywood (feat. Jay-Z) - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1844","Beyoncé",0.192,0.252,0.894,-3.944,0.0815,0.305,0.495,127.331,"Dreamgirls Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1845","Beyoncé",0.33,0.268,0.939,-4.166,0.18,0.352,0.951,86.941,"Irreplaceable Medley - Audio from The Beyonce Experience Live","The Beyonce Experience Live Audio",2007
"1846","Beyoncé",0.418,0.764,0.751,-3.74,0.0703,0.00554,0.164,91.977,"Beautiful Liar","B'Day Deluxe Edition",2007
"1847","Beyoncé",0.509,0.447,0.694,-4.637,0.382,0.0293,0.167,175.868,"Irreplaceable","B'Day Deluxe Edition",2007
"1848","Beyoncé",0.726,0.796,0.572,-7.019,0.0634,0.0682,0.135,107.045,"Green Light","B'Day Deluxe Edition",2007
"1849","Beyoncé",0.537,0.814,0.384,-7.953,0.292,0.0516,0.0968,157.992,"Kitty Kat","B'Day Deluxe Edition",2007
